USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
TX,48485,1384028,Wichita County,1625943401,13820243,627.78,5.336,33.991103,-98.716851
TX,48487,1384029,Wilbarger County,2514474407,18257915,970.844,7.049,34.08492,-99.24244
TX,48489,1384030,Willacy County,1529529800,501714702,590.555,193.713,26.480381,-97.583256
TX,48491,1384031,Williamson County,2896454930,41649745,1118.328,16.081,30.64903,-97.605069
TX,48493,1384032,Wilson County,2081662846,12111366,803.735,4.676,29.173883,-98.086734
TX,48495,1384033,Winkler County,2178493584,414369,841.121,0.16,31.831415,-103.055986
TX,48497,1384034,Wise County,2342376357,47038988,904.397,18.162,33.219095,-97.653997
TX,48499,1384035,Wood County,1671154357,130748986,645.236,50.482,32.783588,-95.382166
TX,48501,1384036,Yoakum County,2071235519,34329,799.709,0.013,33.162398,-102.832242
TX,48503,1384037,Young County,2368463888,42447708,914.469,16.389,33.158788,-98.678281
TX,48505,1384038,Zapata County,2585876159,154370982,998.412,59.603,26.996981,-99.182603
TX,48507,1384039,Zavala County,3360268387,11209416,1297.407,4.328,28.864652,-99.75983
UT,49001,1448015,Beaver County,6689371467,5298466,2582.781,2.046,38.357535,-113.238948
UT,49003,1455966,Box Elder County,14880833504,2547784400,5745.522,983.705,41.621883,-113.043653
UT,49005,1448017,Cache County,3016617785,21153919,1164.723,8.168,41.734168,-111.744568
UT,49007,1448018,Carbon County,3830974536,15891973,1479.148,6.136,39.673284,-110.588484
UT,49009,1448019,Daggett County,1804943545,61445336,696.893,23.724,40.890099,-109.505785
UT,49011,1448020,Davis County,774432531,870761758,299.01,336.203,41.037559,-112.201943
UT,49013,1448021,Duchesne County,8379461042,38798289,3235.328,14.98,40.289649,-110.42983
UT,49015,1448022,Emery County,11557280470,24843843,4462.291,9.592,39.009025,-110.7211
UT,49017,1448023,Garfield County,13403500715,85796666,5175.121,33.126,37.831664,-111.450908
UT,49019,1448024,Grand County,9512638635,31266643,3672.85,12.072,38.974326,-109.57345
UT,49021,1448025,Iron County,8537573733,11390956,3296.376,4.398,37.909304,-113.30674
UT,49023,1455158,Juab County,8784471158,36542088,3391.703,14.109,39.71412,-112.790471
UT,49025,1448026,Kane County,10333973705,306158362,3989.97,118.208,37.275089,-111.815329
UT,49027,1448027,Millard County,17106720226,600823890,6604.942,231.979,39.094535,-113.525009
UT,49029,1448028,Morgan County,1577750990,4437369,609.173,1.713,41.091027,-111.577885
UT,49031,1448029,Piute County,1964346244,20285697,758.438,7.832,38.335881,-112.129375
UT,49033,1448030,Rich County,2664700973,149109879,1028.847,57.572,41.627598,-111.240227
UT,49035,1448031,Salt Lake County,1921958791,164897207,742.072,63.667,40.667883,-111.92424
UT,49037,1448032,San Juan County,20253930400,292840510,7820.087,113.066,37.602633,-109.791574
UT,49039,1448033,Sanpete County,4117768225,32049371,1589.879,12.374,39.382531,-111.572883
UT,49041,1448034,Sevier County,4948102439,20260738,1910.473,7.823,38.746824,-111.81193
UT,49043,1448035,Summit County,4844755736,26612845,1870.571,10.275,40.87206,-110.968486
UT,49045,1448036,Tooele County,17979656909,891043070,6941.985,344.034,40.467753,-113.123979
UT,49047,1448037,Uintah County,11609285613,56154091,4482.37,21.681,40.125887,-109.517748
UT,49049,1448038,Utah County,5189230995,364305802,2003.573,140.659,40.120432,-111.668527
UT,49051,1448039,Wasatch County,3048429878,79148299,1177.005,30.559,40.334884,-111.161568
UT,49053,1448040,Washington County,6285672118,9134289,2426.912,3.527,37.262531,-113.4878
UT,49055,1448041,Wayne County,6374186210,15154124,2461.087,5.851,38.25984,-110.990877
UT,49057,1448042,Weber County,1492443861,216546585,576.236,83.609,41.270328,-111.876794
VT,50001,1461757,Addison County,1984779894,107303299,766.328,41.43,44.031248,-73.141581
VT,50003,1461758,Bennington County,1748198169,6926826,674.983,2.674,43.035325,-73.11146
VT,50005,1461759,Caledonia County,1680879242,22456093,648.991,8.67,44.468791,-72.112168
VT,50007,1461760,Chittenden County,1389740227,214237435,536.582,82.718,44.463327,-73.069412
VT,50009,1461761,Essex County,1718707340,30285614,663.597,11.693,44.724021,-71.732736
VT,50011,1461762,Franklin County,1641633750,150930318,633.838,58.275,44.858964,-72.909402
VT,50013,1461763,Grand Isle County,211894597,292303559,81.813,112.859,44.801787,-73.300759
VT,50015,1461764,Lamoille County,1188473311,12658077,458.872,4.887,44.603704,-72.638922
VT,50017,1461765,Orange County,1779409624,13549371,687.034,5.231,44.003392,-72.369687
VT,50019,1461766,Orleans County,1796376593,71442197,693.585,27.584,44.828442,-72.25163
VT,50021,1461767,Rutland County,2408211831,38758591,929.816,14.965,43.580858,-73.038202
VT,50023,1461768,Washington County,1779419614,21187618,687.038,8.181,44.274988,-72.609514
VT,50025,1461769,Windham County,2033922469,33064491,785.302,12.766,42.995335,-72.721955
VT,50027,1461770,Windsor County,2510577932,19279313,969.34,7.444,43.572685,-72.598821
VA,51001,1480091,Accomack County,1164222686,2228759089,449.509,860.529,37.765944,-75.757807
VA,51003,1675170,Albemarle County,1866869127,14032748,720.802,5.418,38.024184,-78.553506
VA,51005,1673675,Alleghany County,1153734179,8510738,445.459,3.286,37.787905,-80.008669
VA,51007,1497770,Amelia County,920142764,8424800,355.269,3.253,37.331927,-77.977462
VA,51009,1480095,Amherst County,1227484902,12729826,473.935,4.915,37.62861,-79.154281
VA,51011,1497238,Appomattox County,863689281,3204692,333.472,1.237,37.370725,-78.81094
VA,51013,1480097,Arlington County,67318428,244142,25.992,0.094,38.878337,-77.100703
VA,51015,1480098,Augusta County,2504602442,9972877,967.032,3.851,38.171911,-79.147557
VA,51017,1673638,Bath County,1370514973,14044111,529.159,5.422,38.068368,-79.731203
VA,51019,1674818,Bedford County,1968133960,42100195,759.901,16.255,37.312223,-79.527078
VA,51021,1494613,Bland County,926515823,2585515,357.73,0.998,37.130612,-81.125853
VA,51023,1674418,Botetourt County,1401713911,12188503,541.205,4.706,37.565481,-79.797553
VA,51025,1493961,Brunswick County,1466384563,8314712,566.174,3.21,36.764204,-77.861483
VA,51027,1497431,Buchanan County,1302149875,2797157,502.763,1.08,37.26812,-82.038151
VA,51029,1501502,Buckingham County,1501303548,10099804,579.657,3.9,37.573928,-78.529169
VA,51031,1674917,Campbell County,1305049383,9002937,503.882,3.476,37.210151,-79.095428
VA,51033,1480107,Caroline County,1366270763,24228168,527.52,9.355,38.030319,-77.352348
VA,51035,1480108,Carroll County,1229441999,7647531,474.69,2.953,36.731928,-80.727865
VA,51036,1480109,Charles City County,473493984,55490600,182.817,21.425,37.361054,-77.05417
VA,51037,1492442,Charlotte County,1231001549,5824992,475.292,2.249,37.009042,-78.658568
VA,51041,1480111,Chesterfield County,1096531675,35172847,423.373,13.58,37.378434,-77.585847
VA,51043,1690562,Clarke County,455565957,5649744,175.895,2.181,39.115381,-77.990836
VA,51045,1673664,Craig County,853490643,2797724,329.535,1.08,37.473603,-80.231051
VA,51047,1497831,Culpeper County,982232458,8550409,379.242,3.301,38.48593,-77.956476
VA,51049,1494109,Cumberland County,770419327,5931686,297.461,2.29,37.520189,-78.252836
VA,51051,1497376,Dickenson County,856108125,8073687,330.545,3.117,37.137064,-82.34923
VA,51053,1690739,Dinwiddie County,1304626416,8999965,503.719,3.475,37.073498,-77.635492
VA,51057,1480118,Essex County,665858937,74793668,257.09,28.878,37.93948,-76.941871
VA,51059,1480119,Fairfax County,1012303733,39435616,390.853,15.226,38.82952,-77.273252
VA,51061,1480120,Fauquier County,1677403404,9775559,647.649,3.774,38.744098,-77.821484
VA,51063,1494354,Floyd County,986590282,2270014,380.925,0.876,36.931438,-80.350309
VA,51065,1494061,Fluvanna County,740762872,10718670,286.01,4.139,37.830571,-78.283482
VA,51067,1494434,Franklin County,1788231299,54670666,690.44,21.108,36.99115,-79.882663
VA,51069,1480124,Frederick County,1070958657,5194171,413.499,2.005,39.203677,-78.263828
VA,51071,1494551,Giles County,921560258,11925828,355.816,4.605,37.31193,-80.717189
VA,51073,1480126,Gloucester County,564116916,181754412,217.807,70.176,37.403541,-76.523505
VA,51075,1674271,Goochland County,728886866,21963100,281.425,8.48,37.718814,-77.917626
VA,51077,1501196,Grayson County,1145220897,9797891,442.172,3.783,36.652229,-81.215324
VA,51079,1480129,Greene County,404411500,1706090,156.144,0.659,38.297981,-78.470163
VA,51081,1501122,Greensville County,764649954,4086108,295.233,1.578,36.680336,-77.560277
VA,51083,1496705,Halifax County,2118209785,30531356,817.845,11.788,36.766461,-78.939614
VA,51085,1480132,Hanover County,1213582999,13568383,468.567,5.239,37.760165,-77.490992
VA,51087,1480133,Henrico County,605287712,28969984,233.703,11.185,37.43752,-77.300333
VA,51089,1502770,Henry County,990258085,5281696,382.341,2.039,36.620607,-79.980673
VA,51091,1673774,Highland County,1075249033,1805613,415.156,0.697,38.366243,-79.564472
VA,51093,1702378,Isle of Wight County,817464437,122256199,315.625,47.203,36.901418,-76.707569
VA,51095,1480135,James City County,368966992,95299777,142.459,36.795,37.324837,-76.777888
VA,51097,1480136,King and Queen County,816287771,28874439,315.17,11.148,37.714372,-76.901855
VA,51099,1480137,King George County,465260573,21031824,179.638,8.12,38.277049,-77.162769
VA,51101,1480138,King William County,709504125,30286031,273.941,11.694,37.70826,-77.091054
VA,51103,1480139,Lancaster County,345223678,254112331,133.292,98.113,37.704843,-76.412663
VA,51105,1496538,Lee County,1127988664,4896425,435.519,1.891,36.701721,-83.130112
VA,51107,1480141,Loudoun County,1335804259,14448944,515.757,5.579,39.0812,-77.638898
VA,51109,1494707,Louisa County,1285413687,37737584,496.301,14.571,37.972704,-77.959795
VA,51111,1492239,Lunenburg County,1118063299,1795027,431.687,0.693,36.946094,-78.241985
VA,51113,1494590,Madison County,830565358,3085774,320.683,1.191,38.412059,-78.276961
VA,51115,1480145,Mathews County,222555391,430023700,85.929,166.033,37.425348,-76.268808
VA,51117,1500747,Mecklenburg County,1620003221,139190905,625.487,53.742,36.687256,-78.368959
VA,51119,1480147,Middlesex County,337507715,208357022,130.312,80.447,37.606975,-76.528082
VA,51121,1674630,Montgomery County,1001065265,5807436,386.513,2.242,37.175534,-80.387791
VA,51125,1500936,Nelson County,1219509578,8935054,470.855,3.45,37.789079,-78.88344
VA,51127,1480150,New Kent County,543211673,35577224,209.735,13.736,37.502819,-76.982819
VA,51131,1480151,Northampton County,548279228,1511404265,211.692,583.556,37.302775,-75.924018
VA,51133,1480152,Northumberland County,495425667,244310208,191.285,94.329,37.856974,-76.379687
VA,51135,1493928,Nottoway County,814265581,4297829,314.39,1.659,37.141167,-78.053866
VA,51137,1494761,Orange County,882616763,6431171,340.78,2.483,38.250193,-78.009622
VA,51139,1500440,Page County,805020081,8431094,310.82,3.255,38.623201,-78.49188
VA,51141,1497999,Patrick County,1251234938,7142556,483.105,2.758,36.667128,-80.286413
VA,51143,1480157,Pittsylvania County,2509525953,23857387,968.933,9.211,36.821721,-79.398502
VA,51145,1674225,Powhatan County,674021190,5453788,260.241,2.106,37.549404,-77.912855
VA,51147,1492359,Prince Edward County,906385569,10040117,349.957,3.877,37.224881,-78.432957
VA,51149,1480160,Prince George County,686758306,43184668,265.159,16.674,37.187325,-77.220993
VA,51153,1480161,Prince William County,871305997,31236810,336.413,12.061,38.701119,-77.479579
VA,51155,1501465,Pulaski County,828438965,25204366,319.862,9.731,37.063385,-80.713444
VA,51157,1673976,Rappahannock County,689883410,2064342,266.365,0.797,38.684522,-78.168824
VA,51159,1480164,Richmond County,495962797,64400138,191.492,24.865,37.942894,-76.730561
VA,51161,1480165,Roanoke County,649014935,1795151,250.586,0.693,37.330792,-80.191237
VA,51163,1480166,Rockbridge County,1547664064,8845046,597.556,3.415,37.814517,-79.447754
VA,51165,1488970,Rockingham County,2199284791,11120615,849.149,4.294,38.507585,-78.885321
VA,51167,1497573,Russell County,1227192283,7593493,473.822,2.932,36.93342,-82.095934
VA,51169,1498172,Scott County,1387008821,8060238,535.527,3.112,36.712776,-82.613624
VA,51171,1673918,Shenandoah County,1316396213,8870600,508.263,3.425,38.856204,-78.573987
VA,51173,1500545,Smyth County,1167904202,3519357,450.93,1.359,36.842318,-81.539786
VA,51175,1480171,Southampton County,1551739851,8242331,599.13,3.182,36.720173,-77.103856
VA,51177,1480172,Spotsylvania County,1039865449,33044472,401.494,12.759,38.182431,-77.657226
VA,51179,1480173,Stafford County,696835101,28176074,269.05,10.879,38.415386,-77.454872
VA,51181,1480174,Surry County,722475755,81216907,278.949,31.358,37.119761,-76.880172
VA,51183,1690257,Sussex County,1269664385,6755317,490.22,2.608,36.926645,-77.259732
VA,51185,1497748,Tazewell County,1343806837,2913086,518.847,1.125,37.125395,-81.562924
VA,51187,1674058,Warren County,553639842,8554784,213.762,3.303,38.908221,-78.207594
VA,51191,1498359,Washington County,1452917761,12999433,560.975,5.019,36.747831,-81.950316
VA,51193,1480179,Westmoreland County,594075379,61102382,229.374,23.592,38.109311,-76.803933
VA,51195,1496656,Wise County,1044260774,5277225,403.191,2.038,36.974561,-82.62156
VA,51197,1501379,Wythe County,1196123390,7310964,461.826,2.823,36.899873,-81.083005
VA,51199,1480182,York County,271061637,285378318,104.657,110.185,37.220914,-76.395533
VA,51510,1498415,Alexandria city,38977689,1127171,15.049,0.435,38.820071,-77.084063
VA,51520,1498416,Bristol city,33745565,322409,13.029,0.124,36.616954,-82.157564
VA,51530,1498417,Buena Vista city,17350500,222803,6.699,0.086,37.731365,-79.356635
VA,51540,1789068,Charlottesville city,26516183,52974,10.238,0.02,38.037658,-78.485381
VA,51550,1498558,Chesapeake city,882668771,26057053,340.8,10.061,36.679376,-76.301788
VA,51570,1498420,Colonial Heights city,19481043,757290,7.522,0.292,37.261685,-77.396804
VA,51580,1789069,Covington city,14163308,522024,5.468,0.202,37.778143,-79.986039
VA,51590,1498421,Danville city,111287882,2538056,42.968,0.98,36.583334,-79.408071
VA,51595,1498422,Emporia city,17871525,165621,6.9,0.064,36.696182,-77.535975
VA,51600,1789070,Fairfax city,16162121,90056,6.24,0.035,38.853183,-77.299025
VA,51610,1498423,Falls Church city,5311307,6,2.051,0,38.884722,-77.175603
VA,51620,1498424,Franklin city,21295862,369820,8.222,0.143,36.684014,-76.941396
VA,51630,1498425,Fredericksburg city,27042222,178255,10.441,0.069,38.299272,-77.486658
VA,51640,1498426,Galax city,21340444,103782,8.24,0.04,36.66564,-80.914308
VA,51650,1498554,Hampton city,133308914,219683212,51.471,84.82,37.04803,-76.297149
VA,51660,1498563,Harrisonburg city,44889777,149942,17.332,0.058,38.436255,-78.873303
VA,51670,1498428,Hopewell city,26655077,1324078,10.292,0.511,37.29101,-77.298944
VA,51678,1789071,Lexington city,6467874,68429,2.497,0.026,37.782332,-79.44432
VA,51680,1498429,Lynchburg city,127241541,1343203,49.128,0.519,37.399016,-79.195458
VA,51683,1498430,Manassas city,25594690,134901,9.882,0.052,38.747172,-77.484536
VA,51685,1498431,Manassas Park city,6575876,956,2.539,0,38.768945,-77.448767
VA,51690,1789072,Martinsville city,28376605,133615,10.956,0.052,36.683527,-79.863647
VA,51700,1498555,Newport News city,178332756,131488033,68.855,50.768,37.076166,-76.521968
VA,51710,1498557,Norfolk city,140080307,109452507,54.085,42.26,36.923015,-76.244641
VA,51720,1498434,Norton city,19375326,89169,7.481,0.034,36.931549,-82.625996
VA,51730,1498435,Petersburg city,59430127,614559,22.946,0.237,37.20473,-77.392368
VA,51735,1498436,Poquoson city,39850781,163450029,15.386,63.108,37.12836,-76.303534
VA,51740,1498556,Portsmouth city,87547975,33488196,33.802,12.93,36.8597,-76.356313
VA,51750,1498438,Radford city,25567009,867992,9.871,0.335,37.120116,-80.559154
VA,51760,1789073,Richmond city,154942137,6879776,59.823,2.656,37.531399,-77.476009
VA,51770,1498439,Roanoke city,110141396,882886,42.526,0.341,37.278458,-79.958174
VA,51775,1789074,Salem city,37400253,263080,14.44,0.102,37.285333,-80.055241
VA,51790,1789075,Staunton city,51705587,153023,19.964,0.059,38.158056,-79.061501
VA,51800,1498560,Suffolk city,1036489945,74848803,400.191,28.899,36.697157,-76.634781
VA,51810,1498559,Virginia Beach city,646847466,641272088,249.749,247.597,36.77935,-76.023685
VA,51820,1498443,Waynesboro city,38927994,410156,15.03,0.158,38.067157,-78.90142
VA,51830,1789076,Williamsburg city,23098592,416082,8.918,0.161,37.269481,-76.708193
VA,51840,1789077,Winchester city,23918428,53195,9.235,0.021,39.173869,-78.176356
WA,53001,1531601,Adams County,4985669170,12622959,1924.978,4.874,47.011238,-118.512861
WA,53003,1533502,Asotin County,1647780262,11450405,636.212,4.421,46.181861,-117.227781
WA,53005,1513302,Benton County,4404062589,154325799,1700.418,59.586,46.22812,-119.516666
WA,53007,1531932,Chelan County,7564215806,189987285,2920.56,73.355,47.860974,-120.619041
WA,53009,1531341,Clallam County,4503157983,2413675940,1738.679,931.926,48.110903,-123.88986
WA,53011,1531820,Clark County,1629176428,70459294,629.029,27.204,45.771674,-122.485903
WA,53013,1513273,Columbia County,2249793858,12566846,868.65,4.852,46.29285,-117.911634
WA,53015,1529156,Cowlitz County,2953144614,67322784,1140.216,25.993,46.185923,-122.658682
WA,53017,1531818,Douglas County,4711893019,76102869,1819.272,29.383,47.741763,-119.694622
WA,53019,1531821,Ferry County,5706169065,140280414,2203.164,54.163,48.473256,-118.533589
WA,53021,1531822,Franklin County,3216927336,60193373,1242.063,23.241,46.53458,-118.906944
WA,53023,1533500,Garfield County,1840672367,19490299,710.688,7.525,46.429478,-117.536711
WA,53025,1531924,Grant County,6939890129,289550821,2679.507,111.796,47.213633,-119.467788
WA,53027,1531823,Grays Harbor County,4926218548,834956830,1902.024,322.379,47.113999,-123.826655
WA,53029,1513272,Island County,539898564,800096272,208.456,308.919,48.158554,-122.670649
WA,53031,1531936,Jefferson County,4671386491,982867075,1803.632,379.487,47.805346,-123.527136
